Comment Thread #,Author Name,Comment Text,Like Count,Published Date,Total Reply Count
16,Mirine TV,@V _VITHURSHAN kindness,0,3 months ago,0
16,b. blythe,Good luck mirine .  you can do it !,1,3 months ago,0
16,Rooster Call 77,good luck mate you got it:D,1,3 months ago,0
16,nazlı hilal çetinkaya,Did you pass?,0,3 months ago,0
16,Mirine TV,@nazlı hilal çetinkaya not yet . i'll pass it in 13/9/2020,1,3 months ago,0
16,Mirine TV,@b. blythe thnx,1,3 months ago,0
16,change yo wayz,"uhm lemme guess , bac ??? well if its the case then big phat same lol good luck homie hmu if u need anything",1,3 months ago,0
16,Mirine TV,@change yo wayz yes it is . im working as hard as I can ty so much,0,3 months ago,0
16,SOVAN BISWAS,Sare bolo Jai Mata di !,1,3 months ago,0
16,Mirine TV,@SOVAN BISWAS what is this language?sorry,1,3 months ago,0
16,SOVAN BISWAS,"@Mirine TV Hindi from India, it means that I prayed to God for your well being. Hope u clear the exam with a good ranking. Reply the result here😊",1,3 months ago (edited),0
16,Mirine TV,@SOVAN BISWAS i will tell u about result in october .thnx for praying,1,3 months ago,0
16,LAYAN,Hey. did u pass the exam,0,3 months ago (edited),0
16,Mirine TV,@LAYAN not yet honey .soon,0,3 months ago,0
16,Ale Jin,you can do it ! :3,1,3 months ago,0
16,She Cool,believe in yourself u dont need Stranger's prayers.,0,2 months ago,0
16,ily,Good luck! Tell us if you got a good grade!! <3,1,1 month ago,0
16,Mirine TV,@ily the result will be available after 3h .,0,1 month ago,0
16,ily,@Mirine TV omg yay!!,0,1 month ago,0
16,lili lili,@Mirine TV tell me what happen did you pass,0,1 month ago,0
16,Sdjskskdjjs -,@Mirine TV and???,0,1 month ago,0
16,Mirine TV,@Sdjskskdjjs - take a look at the my comment. :),1,1 month ago,0
16,Mirine TV,@Ale Jin i did it 💪👩‍🎓,2,1 month ago,0
16,Mirine TV,@LAYAN yep and i win 💪👩‍🎓❤️❤️,0,1 month ago,0
16,Mirine TV,@SOVAN BISWAS thnx so much honey . Yep i dis it 💪👩‍🎓 next month i'll be a student in the university,1,1 month ago,0
16,Mirine TV,@nazlı hilal çetinkaya yep 💪👩‍🎓,0,1 month ago,0
16,Mirine TV,@b. blythe i did 💪👩‍🎓,0,1 month ago,0
16,LAYAN,@Mirine TV Omg im so happy for u  congratulations❤️❤️❤️,1,1 month ago,0
16,Ale Jin,@Mirine TV Congratulations!!!,1,1 month ago,0
16,SOVAN BISWAS,@Mirine TV Thank You for letting me. Best of luck with your journey.,1,1 month ago,0
16,Eugenie Toutounji,wish u the best may god stay with u and help u too!,1,3 weeks ago,0
16,Rania,"Congrats for getting ur baccalaureate wish u more success in the university nd ur career 🤍🤍
I'll pass it this year pray for us <3",1,3 weeks ago,0
16,Mirine TV,@LAYAN that's so kind 🌸💙,0,2 weeks ago,0
16,Mirine TV,@Ale Jin thnx bb 🌸💙,0,2 weeks ago,0
16,Mirine TV,@SOVAN BISWAS u are welcome.thnx,0,2 weeks ago,0
16,Mirine TV,@Eugenie Toutounji ty so much 💖💖💖,1,2 weeks ago,0
16,Mirine TV,@Rania god helps u inshalah 💙💙💙,0,2 weeks ago,0
17,Silly Simple Beauty,"lets be honest  ,  everyone needs break of at least 24 hours after studying for 2 minutes .",152,7 months ago,6
17,15 years with suju,Fact,0,5 months ago,0
17,Azharul Islam,After 45/30 minutes at least.,0,5 months ago,0
17,I_wage USA,"haha, Hey,  let us help you with your assignments ..place an order now at electwriting.com",0,3 months ago,0
17,LAYAN,Faxxxxxxx,0,3 months ago,0
17,Ãłéx Łíøñ,I always do homework for 2-3 hours,1,2 weeks ago,0
17,Ãłéx Łíøñ,And don’t take a break for even 2 mins,1,2 weeks ago,0
18,Galileel,"Sorry but I just can't work with a ticking clock next to me :)
Besides, I can't just sit down, read & mark big amounts of texts and be smarter afterwards.",26,2 months ago,4
19,Kehwanna,I am going to make a video similar to this titled: PROCRASTINATE WITH ME.,8.2K,2 years ago,69
19,Ellie Petropoulou,Hahahahhhhaha this was the best thing for today (better than my studying) :(,81,2 years ago,0
19,31.47.73,if you procrastinate you will never make such video)))0),315,2 years ago,0
19,Dan Chrotchet,go for it,8,2 years ago,0
19,Isabel isabel,It is going to be you reading all the coments with this video in the backround,71,2 years ago,0
19,"Sehar, 9",Plz go for it🤣🤣,7,2 years ago,0
19,Shandhini K,you will probably procrastinate instead of doing that video,52,2 years ago,0
19,Anton,"its been 6 months, for how long are you going to postpone this video that we have all been waiting for??",69,2 years ago,0
19,Sufiyan Kazi,The Kehwanna Coast when its been 7 months😂😂😂😂,6,2 years ago,0
19,Thoshima,Not really studying with Nina,3,2 years ago,0
19,Anasyub,PLS MAKE IT,5,1 year ago,0
19,Sarah B,your to funny. thats how i feel . i need better studying habits,2,1 year ago,0
19,cutefairybear,I am still waiting for that video,6,1 year ago,0
19,minehsc,I woukd watch the entire thing hahahah,4,1 year ago,0
19,【ᴅᴀss】,omg same lol,0,1 year ago,0
19,Abhiram Rajeevan,@Anton Because he is pracrastinating on posting the video.,7,1 year ago,0
19,Ropsana Khanom,The Kehwanna Coast and it’ll be so bad it’ll make us want to work? 😂,2,1 year ago,0
19,N45441,@31.47.73 That's the paradox.,2,1 year ago,0
19,Leesly B,"The Kehwanna Coast bro, where is it?",2,1 year ago,0
19,Lea R,I will see it jajajaja,0,1 year ago,0
19,Jacob L.,Loool film yourself watching cat videos and memes,0,1 year ago,0
19,Jason Voorhees,Fr lol,1,1 year ago,0
19,Quân Nguyễn,"It have been 1 year. 
No video. 
Angry",4,1 year ago,0
19,Phoenyx Ashes19,@Isabel isabel :)))),0,1 year ago,0
19,Esta Ault,I would watch it,0,1 year ago,0
19,SOURABH RAJPUT,"https://youtu.be/grda6elgVW0
Watch real time studying",1,1 year ago,0
19,Μαρία Καμπισιούλη,😂😂😂😂Me,1,1 year ago,0
19,Rahma Darries,Lol,0,1 year ago,0
19,Fazal ur Rehman Shah,I am going to do the same and watch it :D,0,1 year ago,0
19,Hrishik Verma,Literally 100% of teenage vloggers are already doing that. They just don't call it procrastination upfront,1,1 year ago (edited),0
19,noah,I actually looked at your channel in hopes it was there sndndndbdhd,0,1 year ago,0
19,Maka97,I know I´m a year late but I´m dead with your comment lmaooooo,0,1 year ago,0
19,max,The Kehwanna Coast its been a year the im waiting for this video 😴,0,11 months ago,0
19,Silviana,LMAO,0,10 months ago,0
19,anwar popo,😂😂😂,0,9 months ago,0
19,A Name,im doing that right now hehe,0,9 months ago,0
19,Marii Liiz,jajajajajaja,0,8 months ago,0
19,Meagan Ashlyn,Kehwanna i'd watch it everyday you can make it 12 hours long pls,0,6 months ago,0
19,I_wage USA,"lol,  let us help you with your assignments ..place an order now at electwriting.com",0,3 months ago,0
19,Ritika Prasad,Lamao,0,3 months ago,0
19,ukyiio,Future,0,2 months ago,0
19,ukyiio,Mr. Animator when it’s been 1 year 😂 😂,0,2 months ago,0
19,Maria Hernandez,well you're late for that!........................................................................Ooooooooooh I get it !!,0,2 months ago,0
19,TheMewbornml,Lol!,0,2 months ago,0
19,Peta Baka,I will make this video 😂,0,2 months ago,0
19,Synth Slave,"After 4.5 years, I have finally become homeless after dropping out of school and losing my job. I just got kicked out of my apartment a week ago and I wanted to come back by and thank you for making this video. I watched your video countless times and procrastinated ""with"" you when I didn't think I could possibly be any lazier. Endless lagging on assignments can be lonely stuff, so it was nice to have it feel like someone was there lagging just as much alongside me. Thank you for procrastinating with me all those times",3,2 months ago,0
19,JamesMoo,so.... Video Game Streaming,1,2 months ago,0
19,rafaelveggi,"Please do it! 
I'll save to watch later",0,2 months ago,0
19,jewls12345,It's been 2 years and you still haven't made it. XD,0,2 months ago,0
19,Amica Bedrossian,"Please do... No really, PLEASE DO !!",0,2 months ago,0
19,Krishna kadiyam,@31.47.73 Epic reply,0,2 months ago,0
19,rwifiee,"Can the person seeing this ..... Sub to my channel please ❤️

Pls pls stay safe too 🙏💞",0,2 months ago,0
19,Kenma,HAHAHAHA LT,0,2 months ago,0
19,Robert Dramaza,😂🤣🤣🤣🤣,0,2 months ago,0
19,Elsa TraitPORTRAIT,😂😂😂😂😂,0,2 months ago,0
19,Nectar Sunset,I would watch it (⌐■_■),0,2 months ago,0
19,Alpamys,"Do it! Don't procrastinate it, you lost about 2 years)",0,2 months ago (edited),0
19,Blair Oda,Look😂,0,1 month ago,0
19,Koteswarri S,😂😂😂😂😂,0,1 month ago,0
19,Slack,You still haven't made it yet. Procrastinated too much I guess.,2,1 month ago,0
19,Briii Cuervo,are you gonna post it or...,1,1 month ago,0
19,srishti Pharswan,Lmaooooo😂😂😂😂,0,1 month ago,0
19,aurora571000,"Hey, I’m great at procrastinating 😁",1,1 month ago,0
19,Tashay Donaldson,😂😂😂😂😂🤣🤣😂😂🤣🤣,0,1 month ago,0
19,KoopieDoobie,I have a midterm tomorrow and I haven’t listened to the lectures or studied yet 😁,1,1 month ago,0
19,V T,Share the app code with me too,0,3 weeks ago,0
19,Mohamed Nadhim,I am waiting for the video,1,2 weeks ago,0
19,Mariana Nunes,:-D,0,2 weeks ago,0
19,Kirti Saxena,Hahahhahaha,0,4 days ago,0
19,Roger Paitan Gaspar,That's why i hate humanity many times,0,2 hours ago,0
20,Neila Klaudija,"I swear, the way you look at your books, the way you look at your computer, the way you highlight stuff, the way you type on your keyboard, when you drink water and just your studying space motivates me and makes me even more productive. Thank u for these videos <3",13,6 months ago,0
21,بثينة,"I finally graduated business school
and you contributed a large amount in that, if it wasnt for ur videos at 5am, or midnight or 4 pm, I wouldnt have been able to study for those exams, thank you so much.
I'm glad my friend introduced me to you, thank you for the past 3 years.",57,3 months ago,10
21,Sophia Tran,congratulations!!!,3,3 weeks ago,0
21,Ahmad Ahmad,Hi,0,5 days ago,0
21,Rahmah Assaf,"Business school is not that hard that you would wsle up at ""4 am"" and things like that",0,2 days ago,0
21,بثينة,@Rahmah Assaf  why tho? just why,0,2 days ago (edited),0
21,Rahmah Assaf,@بثينة it isn't as hard,0,1 day ago,0
21,بثينة,"@Rahmah Assaf it wasn't, but the struggle with other different things I what kept me from focus, and this amazing channel is one of the reasons that helped me work hard and get back on track.

Now I don't feel offended but under appreciative comments like yours can make someone else feel like shit. Be nice and think before talking. To each their journey.",0,1 day ago,0
21,Rahmah Assaf,"@بثينة I'm not saying that I don't appreciate her   , I do , but it's you saying you stay up to 4 am and it's not that hard",0,1 day ago,0
21,بثينة,@Rahmah Assaf it was me being underappreciated and I dont appreciate it.,0,1 day ago,0
21,بثينة,@Sophia Tran thank you!,0,1 day ago,0
21,Rahmah Assaf,"@بثينة sis .. All I'm saying is that you don't need to wake up 4 am,  it's not that hard",0,1 day ago,0
22,Sooyoung Jung,Anyone else get extreme anxiety from seeing the seconds rush down like that? D:,15,1 month ago,0
23,Queen Jeon,"I procrastinated all day on doing my slides presentation, but I finally sat down and put this on to help me concentrate since I get distracted way too easily. I managed to finish the whole thing in an hour when I thought I would have to stay up all night. Sometimes we exaggerate things and make them seem much more difficult than they actually are. Thank you for making this :)",12,11 months ago,0
24,Pamela Fitzsimons,"My pomodoro technique:
Study for 25 minutes, then break for 30.",82,3 months ago,1
24,William Moussa,(lol),0,4 weeks ago,0
25,Elkie Chan,Plot Twist: She was replying to messages all the time,2,9 months ago,0
26,Es sie,"It's August 2020 and tomorrow I have my deadline for my thesis at 12:00 noon. Is that PM or AM I don't know (in the Netherlands we have 24h clock) but thanks to this video I'm addicted to Pomodoro, it helped me trough crazy midnight studysessions and hopefully I will finish my thesis before the deadline. Crazy times equals crazy effort to finish before deadline. Right now it's 22:15 and all is left is a little 13h and 45minutes. So, I just wanted to say thank you and I wish everyone who is currently studying while they should've been on vacation or at least summerchillin a very good luck! I prey for us all! That's all. Bye!",2,3 months ago,0
27,Maria Ayala,My timer is every 15 minutes and when I hit 45' or an hour I stand up and do something to get my mind into other things. The best that works for me is going out and walking the street. Come back and start again. Good luck everyone!!!,1,1 day ago,0
28,shazrini yusoff,"Video like this help me to not procrastinate. ""others are doing it too, i should start doing it now"" something like that",19,1 month ago,1
28,the girl with the piano,study buddies are actually proven to help people focus! it's not necessarily a pressure thing- study buddies just provide a gentle reminder of why you're here. it's probably why she has her cat nearby. pets are amazing study buddies as long as they aren't too distracting :),3,1 month ago,0
29,Sylvia CHANG,"This video has helped me enormously and I couldn't believe that after 4 years of being lazy and telling myself that ""I'll do it later"" I finally recovered from that traumatizing me! I am so so thankful for having someone I can study with and not just quit half-way (thank you again^^) I managed to get my grades back on with this video! I always watch it when I need to really FOCUS on studying, really thank you thank you thank you thank you ^^",9,2 weeks ago,0
30,خـಿـوخـಿـة خـಿـوخـಿـة,اكو عرب هنا لو بس اني صف سادس علمي جاي ادرس شكرا لهذه القناه كلش تنطي واهس للدراسه,9,7 months ago,3
30,Abbas Hameed,اكو دادا اكو 🙂💜🤝,0,4 months ago,0
30,Study in the YouTube,🙋‍♀️نحن هنا طلاب السادس,0,3 months ago,0
30,Aseel Hmza,"مي تو طالبه سادس 😬🙂وباقي ٣ ايام وامتحن رياضيات اخ مبقه شي واخلص لازم اشد حيلي يارب تعدي فتره الامتحانات ع خير 🥺❤️
2020/9/10",0,2 months ago,0
31,Abbas Hameed,اكو طلاب سادس هنا 🙂🤝,1,4 months ago,0
32,Zack Knight,"her: studying
me: twerking to the song",1,1 week ago,1
32,alaya s,LMFAO,0,1 week ago,0
33,Олександра Черкасова,"Anyone from 2020?)
Thanks to this girl I study every single day
Music on this video is just stunning!!!",1,1 week ago,0
34,Yunxuan Qi,"My grade for English was always C or B but after doing my homework with this I got a A+! It helped me sooooo much, Thank you for the video!💖",17,2 months ago,1
34,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
35,Aria Lane,"48:41 starts playing
me:",13,3 months ago (edited),0
36,The Crabby Momma,sorry I can't help but stare at the cat it is not my fault okay-,1,5 months ago,0
37,John is fit,"teacher: highlight what you think is important

me: highlights the whole text book",7,3 months ago,1
